Strain,Strain_rate,Stress,Temperature
239.258,1.0,0.26075,1323.15
239.38,1.0,0.26291,1323.15
239.534,1.0,0.26501,1323.15
239.682,1.0,0.26702,1323.15
239.416,1.0,0.26919,1323.15
239.576,1.0,0.27081,1323.15
239.82,1.0,0.27292,1323.15
239.846,1.0,0.275,1323.15
239.592,1.0,0.27707,1323.15
239.996,1.0,0.2792,1323.15
239.946,1.0,0.28079,1323.15
239.966,1.0,0.28292,1323.15
240.066,1.0,0.28505,1323.15
240.442,1.0,0.28714,1323.15
240.482,1.0,0.28916,1323.15
240.776,1.0,0.29094,1323.15
241.2,1.0,0.29311,1323.15
241.562,1.0,0.29529,1323.15
241.582,1.0,0.29686,1323.15
241.428,1.0,0.29907,1323.15
241.648,1.0,0.30123,1323.15
241.61,1.0,0.30285,1323.15
241.738,1.0,0.30504,1323.15
241.97,1.0,0.30677,1323.15
242.22,1.0,0.30895,1323.15
242.08,1.0,0.31102,1323.15
242.03,1.0,0.31276,1323.15
242.166,1.0,0.31502,1323.15
242.198,1.0,0.31719,1323.15
242.022,1.0,0.31876,1323.15
241.754,1.0,0.32095,1323.15
241.676,1.0,0.3231,1323.15
241.558,1.0,0.32524,1323.15
241.884,1.0,0.32689,1323.15
242.09,1.0,0.32909,1323.15
242.436,1.0,0.33127,1323.15
242.56,1.0,0.33281,1323.15
242.596,1.0,0.33518,1323.15
242.456,1.0,0.33672,1323.15
242.438,1.0,0.33894,1323.15
242.29,1.0,0.3411,1323.15
242.166,1.0,0.34279,1323.15
242.236,1.0,0.3449,1323.15
242.202,1.0,0.34708,1323.15
242.29,1.0,0.34922,1323.15
242.508,1.0,0.35091,1323.15
242.878,1.0,0.35311,1323.15
242.962,1.0,0.35527,1323.15
243.12,1.0,0.35698,1323.15
243.582,1.0,0.35924,1323.15
243.892,1.0,0.3609,1323.15
243.926,1.0,0.36315,1323.15
244.018,1.0,0.36493,1323.15
244.046,1.0,0.36716,1323.15
243.936,1.0,0.36889,1323.15
243.884,1.0,0.37115,1323.15
243.666,1.0,0.37277,1323.15
243.3,1.0,0.37505,1323.15
243.01,1.0,0.3772,1323.15
243.022,1.0,0.37886,1323.15
243.152,1.0,0.38108,1323.15
243.268,1.0,0.38326,1323.15
243.284,1.0,0.38491,1323.15
243.362,1.0,0.38716,1323.15
243.238,1.0,0.38886,1323.15
243.146,1.0,0.39101,1323.15
243.11,1.0,0.39324,1323.15
243.23,1.0,0.39481,1323.15
243.386,1.0,0.39705,1323.15
243.472,1.0,0.39876,1323.15
243.582,1.0,0.40095,1323.15
243.776,1.0,0.4032,1323.15
243.774,1.0,0.40492,1323.15
243.748,1.0,0.40719,1323.15
243.628,1.0,0.40885,1323.15
243.378,1.0,0.41109,1323.15
243.23,1.0,0.41325,1323.15
243.324,1.0,0.41491,1323.15
243.542,1.0,0.41711,1323.15
243.514,1.0,0.41889,1323.15
243.426,1.0,0.42108,1323.15
243.324,1.0,0.42281,1323.15
243.286,1.0,0.42498,1323.15
243.202,1.0,0.42718,1323.15
243.176,1.0,0.4288,1323.15
243.016,1.0,0.43105,1323.15
242.886,1.0,0.43271,1323.15
242.968,1.0,0.43483,1323.15
243.084,1.0,0.43711,1323.15
243.182,1.0,0.43878,1323.15
243.346,1.0,0.44108,1323.15
243.428,1.0,0.44326,1323.15
243.418,1.0,0.44495,1323.15
243.062,1.0,0.44723,1323.15
242.798,1.0,0.44885,1323.15
242.554,1.0,0.45106,1323.15
242.376,1.0,0.4532,1323.15
242.22,1.0,0.45486,1323.15
242.132,1.0,0.45707,1323.15
242.14,1.0,0.45922,1323.15
242.242,1.0,0.4609,1323.15
242.272,1.0,0.46305,1323.15
242.392,1.0,0.46525,1323.15
242.596,1.0,0.46689,1323.15
242.826,1.0,0.46915,1323.15
242.834,1.0,0.47076,1323.15
242.784,1.0,0.47303,1323.15
242.752,1.0,0.47475,1323.15
242.652,1.0,0.47705,1323.15
242.762,1.0,0.47922,1323.15
242.91,1.0,0.48097,1323.15
242.746,1.0,0.48321,1323.15
242.436,1.0,0.48487,1323.15
242.076,1.0,0.48711,1323.15
241.79,1.0,0.48875,1323.15
241.59,1.0,0.4909,1323.15
241.65,1.0,0.49307,1323.15
241.812,1.0,0.4948,1323.15
241.912,1.0,0.49704,1323.15
242.026,1.0,0.49926,1323.15
241.992,1.0,0.50091,1323.15
241.978,1.0,0.50321,1323.15
241.968,1.0,0.50481,1323.15
241.99,1.0,0.50708,1323.15
241.952,1.0,0.50878,1323.15
241.628,1.0,0.51102,1323.15
241.422,1.0,0.51274,1323.15
241.206,1.0,0.51502,1323.15
241.178,1.0,0.51717,1323.15
241.09,1.0,0.51879,1323.15
241.002,1.0,0.52099,1323.15
240.772,1.0,0.52327,1323.15
240.728,1.0,0.52487,1323.15
240.684,1.0,0.52706,1323.15
240.736,1.0,0.52877,1323.15
240.776,1.0,0.53105,1323.15
240.682,1.0,0.53271,1323.15
240.67,1.0,0.53492,1323.15
240.648,1.0,0.5372,1323.15
240.62,1.0,0.53883,1323.15
240.482,1.0,0.54116,1323.15
240.35,1.0,0.54279,1323.15
240.032,1.0,0.54499,1323.15
239.806,1.0,0.54712,1323.15
239.66,1.0,0.54886,1323.15
239.62,1.0,0.55113,1323.15
239.594,1.0,0.55278,1323.15
239.668,1.0,0.55495,1323.15
239.66,1.0,0.55727,1323.15
239.682,1.0,0.55889,1323.15
239.656,1.0,0.56104,1323.15
239.52,1.0,0.56283,1323.15
239.142,1.0,0.56502,1323.15
238.722,1.0,0.56678,1323.15
238.38,1.0,0.56892,1323.15
238.176,1.0,0.57114,1323.15
237.946,1.0,0.57326,1323.15
237.766,1.0,0.57488,1323.15
237.492,1.0,0.577,1323.15
237.378,1.0,0.57913,1323.15
237.308,1.0,0.58128,1323.15
237.374,1.0,0.58288,1323.15
237.606,1.0,0.58505,1323.15
237.786,1.0,0.58675,1323.15
238.124,1.0,0.589,1323.15
238.274,1.0,0.59073,1323.15
238.344,1.0,0.59297,1323.15
238.454,1.0,0.59528,1323.15
238.536,1.0,0.59695,1323.15
238.436,1.0,0.59924,1323.15
238.21,1.0,0.60093,1323.15
238.008,1.0,0.60273,1323.15
237.884,1.0,0.60497,1323.15
237.694,1.0,0.60723,1323.15
237.476,1.0,0.60893,1323.15
237.044,1.0,0.61125,1323.15
236.694,1.0,0.61278,1323.15
236.348,1.0,0.615,1323.15
236.09,1.0,0.6172,1323.15
235.878,1.0,0.61882,1323.15
235.744,1.0,0.62104,1323.15
235.714,1.0,0.62318,1323.15
235.854,1.0,0.62493,1323.15
235.97,1.0,0.6271,1323.15
235.968,1.0,0.62873,1323.15
235.848,1.0,0.63099,1323.15
235.702,1.0,0.6332,1323.15
235.48,1.0,0.63485,1323.15
235.304,1.0,0.63707,1323.15
235.234,1.0,0.63926,1323.15
235.228,1.0,0.641,1323.15
235.196,1.0,0.6432,1323.15
235.258,1.0,0.6449,1323.15
235.226,1.0,0.64717,1323.15
235.066,1.0,0.64877,1323.15
234.842,1.0,0.65102,1323.15
234.562,1.0,0.65321,1323.15
234.42,1.0,0.65493,1323.15
234.252,1.0,0.65718,1323.15
234.252,1.0,0.65881,1323.15
234.164,1.0,0.66101,1323.15
234.05,1.0,0.66326,1323.15
233.944,1.0,0.66489,1323.15
233.91,1.0,0.66714,1323.15
233.898,1.0,0.66871,1323.15
233.968,1.0,0.67092,1323.15
233.988,1.0,0.67277,1323.15
233.822,1.0,0.67491,1323.15
233.614,1.0,0.67675,1323.15
233.32,1.0,0.67896,1323.15
233.058,1.0,0.68117,1323.15
232.792,1.0,0.68275,1323.15
232.604,1.0,0.68486,1323.15
232.474,1.0,0.68716,1323.15
232.516,1.0,0.68872,1323.15
232.644,1.0,0.69098,1323.15
232.772,1.0,0.69316,1323.15
232.762,1.0,0.69484,1323.15
232.526,1.0,0.69705,1323.15
232.206,1.0,0.69876,1323.15
231.92,1.0,0.70096,1323.15
231.64,1.0,0.70315,1323.15
231.476,1.0,0.70474,1323.15
231.288,1.0,0.70688,1323.15
231.148,1.0,0.70911,1323.15
231.15,1.0,0.71076,1323.15
231.146,1.0,0.7129,1323.15
231.2,1.0,0.71513,1323.15
231.218,1.0,0.71724,1323.15
231.122,1.0,0.71899,1323.15
231.046,1.0,0.72115,1323.15
230.99,1.0,0.72273,1323.15
230.896,1.0,0.72496,1323.15
230.796,1.0,0.72713,1323.15
230.904,1.0,0.72873,1323.15
231.018,1.0,0.73101,1323.15
231.07,1.0,0.73274,1323.15
231.114,1.0,0.73493,1323.15
231.016,1.0,0.73716,1323.15
230.912,1.0,0.73892,1323.15
230.916,1.0,0.74116,1323.15
230.996,1.0,0.7428,1323.15
230.912,1.0,0.74499,1323.15
230.824,1.0,0.74726,1323.15
230.732,1.0,0.74898,1323.15
230.562,1.0,0.75116,1323.15
230.292,1.0,0.75283,1323.15
229.95,1.0,0.75506,1323.15
229.666,1.0,0.75722,1323.15
229.578,1.0,0.75888,1323.15
229.404,1.0,0.76106,1323.15
229.352,1.0,0.76273,1323.15
229.286,1.0,0.76483,1323.15
229.192,1.0,0.76694,1323.15
229.118,1.0,0.76912,1323.15
228.938,1.0,0.77075,1323.15
228.926,1.0,0.7729,1323.15
229.008,1.0,0.77512,1323.15
229.118,1.0,0.77679,1323.15
229.152,1.0,0.77898,1323.15
229.086,1.0,0.78114,1323.15
229.082,1.0,0.78275,1323.15
228.884,1.0,0.78509,1323.15
228.77,1.0,0.78721,1323.15
228.628,1.0,0.78874,1323.15
228.55,1.0,0.79088,1323.15
228.66,1.0,0.79312,1323.15
228.87,1.0,0.79483,1323.15
229.09,1.0,0.79708,1323.15
229.226,1.0,0.79883,1323.15
229.222,1.0,0.80099,1323.15
229.17,1.0,0.80331,1323.15
228.962,1.0,0.80492,1323.15
228.694,1.0,0.80709,1323.15
228.424,1.0,0.80876,1323.15
228.138,1.0,0.81085,1323.15
227.988,1.0,0.81304,1323.15
228.022,1.0,0.81478,1323.15
228.144,1.0,0.81692,1323.15
228.214,1.0,0.81922,1323.15
228.318,1.0,0.82128,1323.15
228.31,1.0,0.82291,1323.15
228.314,1.0,0.82512,1323.15
228.226,1.0,0.82676,1323.15
228.092,1.0,0.82901,1323.15
227.978,1.0,0.83119,1323.15
227.956,1.0,0.83285,1323.15
227.75,1.0,0.83501,1323.15
227.696,1.0,0.83711,1323.15
227.624,1.0,0.83888,1323.15
227.56,1.0,0.84097,1323.15
227.498,1.0,0.84387,1323.15
227.414,1.0,0.846,1323.15
227.304,1.0,0.84815,1323.15
227.212,1.0,0.85031,1323.15
227.082,1.0,0.85247,1323.15
12.4504,1.0,0.00106,1373.15
23.7452,1.0,0.00293,1373.15
41.2724,1.0,0.00492,1373.15
61.639,1.0,0.00695,1373.15
87.0386,1.0,0.00908,1373.15
108.482,1.0,0.01118,1373.15
123.368,1.0,0.01281,1373.15
138.338,1.0,0.01475,1373.15
148.21,1.0,0.0168,1373.15
157.442,1.0,0.01932,1373.15
159.802,1.0,0.02068,1373.15
161.216,1.0,0.02276,1373.15
160.06,1.0,0.02472,1373.15
157.574,1.0,0.02705,1373.15
153.6,1.0,0.02889,1373.15
148.204,1.0,0.03086,1373.15
144.326,1.0,0.03308,1373.15
142.664,1.0,0.03514,1373.15
144.732,1.0,0.03691,1373.15
146.302,1.0,0.03908,1373.15
149.306,1.0,0.04102,1373.15
151.92,1.0,0.04302,1373.15
154.444,1.0,0.04503,1373.15
156.876,1.0,0.047,1373.15
157.726,1.0,0.04912,1373.15
159.72,1.0,0.05081,1373.15
161.466,1.0,0.05286,1373.15
162.166,1.0,0.05499,1373.15
163.91,1.0,0.05694,1373.15
164.862,1.0,0.05883,1373.15
166.424,1.0,0.06084,1373.15
168.77,1.0,0.06292,1373.15
169.594,1.0,0.06495,1373.15
171.442,1.0,0.06716,1373.15
172.878,1.0,0.06881,1373.15
173.474,1.0,0.07087,1373.15
175.012,1.0,0.07293,1373.15
176.072,1.0,0.07493,1373.15
177.092,1.0,0.07709,1373.15
178.33,1.0,0.07914,1373.15
178.668,1.0,0.08108,1373.15
179.64,1.0,0.08303,1373.15
181.072,1.0,0.08511,1373.15
181.812,1.0,0.08683,1373.15
182.752,1.0,0.08898,1373.15
185.122,1.0,0.09108,1373.15
186.19,1.0,0.0929,1373.15
186.924,1.0,0.09479,1373.15
187.816,1.0,0.09711,1373.15
187.538,1.0,0.0988,1373.15
188.118,1.0,0.10097,1373.15
189.064,1.0,0.10321,1373.15
189.442,1.0,0.10505,1373.15
189.142,1.0,0.10687,1373.15
190.152,1.0,0.10906,1373.15
190.492,1.0,0.11087,1373.15
190.91,1.0,0.11318,1373.15
191.624,1.0,0.11501,1373.15
191.95,1.0,0.11714,1373.15
192.308,1.0,0.11887,1373.15
193.45,1.0,0.12119,1373.15
193.65,1.0,0.12305,1373.15
193.324,1.0,0.12495,1373.15
194.398,1.0,0.1272,1373.15
195.024,1.0,0.12905,1373.15
195.608,1.0,0.13096,1373.15
195.716,1.0,0.13297,1373.15
196.112,1.0,0.1348,1373.15
195.244,1.0,0.13672,1373.15
195.282,1.0,0.13879,1373.15
195.598,1.0,0.14102,1373.15
195.462,1.0,0.14289,1373.15
196.012,1.0,0.14517,1373.15
197.04,1.0,0.14702,1373.15
197.67,1.0,0.14889,1373.15
198.298,1.0,0.15093,1373.15
199.308,1.0,0.15293,1373.15
199.512,1.0,0.15476,1373.15
199.434,1.0,0.15709,1373.15
200.044,1.0,0.15914,1373.15
200.154,1.0,0.16116,1373.15
199.576,1.0,0.16318,1373.15
199.6,1.0,0.16511,1373.15
199.758,1.0,0.16705,1373.15
199.486,1.0,0.16898,1373.15
199.472,1.0,0.17093,1373.15
200.116,1.0,0.17287,1373.15
199.744,1.0,0.17511,1373.15
199.878,1.0,0.17686,1373.15
200.386,1.0,0.17882,1373.15
200.722,1.0,0.18081,1373.15
200.474,1.0,0.18278,1373.15
201.032,1.0,0.18518,1373.15
201.474,1.0,0.18715,1373.15
202.1,1.0,0.18916,1373.15
202.592,1.0,0.19072,1373.15
203.416,1.0,0.19284,1373.15
203.524,1.0,0.1948,1373.15
203.146,1.0,0.19712,1373.15
203.35,1.0,0.19876,1373.15
203.48,1.0,0.20084,1373.15
203.36,1.0,0.20294,1373.15
203.2,1.0,0.20496,1373.15
203.686,1.0,0.207,1373.15
203.624,1.0,0.209,1373.15
203.354,1.0,0.21114,1373.15
203.032,1.0,0.2132,1373.15
203.172,1.0,0.21506,1373.15
202.832,1.0,0.21709,1373.15
203.292,1.0,0.21881,1373.15
203.738,1.0,0.22078,1373.15
204.112,1.0,0.22286,1373.15
203.834,1.0,0.22492,1373.15
204.286,1.0,0.22691,1373.15
204.584,1.0,0.22894,1373.15
205.01,1.0,0.23108,1373.15
205.326,1.0,0.23322,1373.15
205.718,1.0,0.23478,1373.15
205.596,1.0,0.23677,1373.15
205.37,1.0,0.23914,1373.15
205.438,1.0,0.24125,1373.15
205.58,1.0,0.24284,1373.15
205.532,1.0,0.24491,1373.15
205.652,1.0,0.24701,1373.15
206.536,1.0,0.24909,1373.15
206.722,1.0,0.25073,1373.15
206.84,1.0,0.25297,1373.15
206.82,1.0,0.25512,1373.15
207.058,1.0,0.25676,1373.15
206.426,1.0,0.2587,1373.15
206.48,1.0,0.26113,1373.15
206.628,1.0,0.26321,1373.15
206.784,1.0,0.26477,1373.15
206.596,1.0,0.26691,1373.15
206.996,1.0,0.26894,1373.15
207.044,1.0,0.27112,1373.15
207.01,1.0,0.27322,1373.15
206.92,1.0,0.27492,1373.15
207.008,1.0,0.27703,1373.15
207.158,1.0,0.27898,1373.15
206.848,1.0,0.28127,1373.15
207.122,1.0,0.28291,1373.15
207.566,1.0,0.28504,1373.15
207.924,1.0,0.28717,1373.15
208.09,1.0,0.28879,1373.15
208.498,1.0,0.29097,1373.15
208.69,1.0,0.29313,1373.15
208.624,1.0,0.29479,1373.15
208.42,1.0,0.29707,1373.15
208.23,1.0,0.29921,1373.15
207.942,1.0,0.30122,1373.15
207.736,1.0,0.30297,1373.15
208.0,1.0,0.30517,1373.15
208.126,1.0,0.30678,1373.15
208.176,1.0,0.30892,1373.15
208.018,1.0,0.31104,1373.15
208.55,1.0,0.31315,1373.15
208.552,1.0,0.31472,1373.15
208.588,1.0,0.31691,1373.15
208.54,1.0,0.31911,1373.15
208.612,1.0,0.32075,1373.15
208.888,1.0,0.32276,1373.15
208.844,1.0,0.3251,1373.15
209.104,1.0,0.32678,1373.15
209.296,1.0,0.32899,1373.15
209.454,1.0,0.33119,1373.15
209.416,1.0,0.33282,1373.15
209.624,1.0,0.33502,1373.15
209.524,1.0,0.33721,1373.15
209.296,1.0,0.33883,1373.15
209.214,1.0,0.34106,1373.15
209.328,1.0,0.34323,1373.15
209.36,1.0,0.34481,1373.15
209.266,1.0,0.34705,1373.15
209.328,1.0,0.34923,1373.15
209.436,1.0,0.35094,1373.15
209.354,1.0,0.35311,1373.15
209.084,1.0,0.35522,1373.15
208.934,1.0,0.35678,1373.15
208.866,1.0,0.35891,1373.15
209.192,1.0,0.3611,1373.15
209.67,1.0,0.36278,1373.15
210.27,1.0,0.36495,1373.15
210.67,1.0,0.36719,1373.15
210.836,1.0,0.36899,1373.15
210.9,1.0,0.37072,1373.15
210.852,1.0,0.37296,1373.15
210.532,1.0,0.3752,1373.15
210.082,1.0,0.37689,1373.15
209.822,1.0,0.37906,1373.15
209.654,1.0,0.38121,1373.15
209.674,1.0,0.38291,1373.15
209.624,1.0,0.38506,1373.15
209.636,1.0,0.38723,1373.15
209.502,1.0,0.38884,1373.15
209.534,1.0,0.391,1373.15
209.916,1.0,0.39318,1373.15
210.098,1.0,0.39485,1373.15
210.38,1.0,0.39707,1373.15
210.754,1.0,0.39872,1373.15
211.16,1.0,0.40105,1373.15
211.276,1.0,0.40273,1373.15
211.376,1.0,0.40506,1373.15
211.332,1.0,0.40672,1373.15
211.312,1.0,0.40903,1373.15
211.198,1.0,0.41072,1373.15
210.818,1.0,0.41297,1373.15
210.466,1.0,0.41525,1373.15
210.378,1.0,0.41694,1373.15
210.15,1.0,0.41917,1373.15
209.924,1.0,0.4208,1373.15
209.85,1.0,0.42299,1373.15
209.89,1.0,0.42516,1373.15
209.98,1.0,0.42672,1373.15
210.028,1.0,0.42897,1373.15
210.106,1.0,0.43115,1373.15
210.324,1.0,0.4328,1373.15
210.52,1.0,0.435,1373.15
210.56,1.0,0.43681,1373.15
210.552,1.0,0.439,1373.15
210.328,1.0,0.44122,1373.15
209.974,1.0,0.44294,1373.15
209.646,1.0,0.44506,1373.15
209.482,1.0,0.44727,1373.15
209.554,1.0,0.44886,1373.15
209.662,1.0,0.45106,1373.15
209.83,1.0,0.45324,1373.15
209.846,1.0,0.45491,1373.15
209.81,1.0,0.45711,1373.15
209.686,1.0,0.45876,1373.15
209.716,1.0,0.46099,1373.15
209.7,1.0,0.4632,1373.15
209.782,1.0,0.46488,1373.15
209.846,1.0,0.46706,1373.15
209.89,1.0,0.46872,1373.15
209.888,1.0,0.47091,1373.15
209.904,1.0,0.47312,1373.15
209.846,1.0,0.47486,1373.15
209.914,1.0,0.4771,1373.15
210.034,1.0,0.47881,1373.15
210.154,1.0,0.48114,1373.15
210.24,1.0,0.48275,1373.15
210.148,1.0,0.48496,1373.15
209.972,1.0,0.48672,1373.15
209.91,1.0,0.48891,1373.15
209.776,1.0,0.49123,1373.15
209.534,1.0,0.4929,1373.15
209.152,1.0,0.49514,1373.15
209.006,1.0,0.49681,1373.15
208.766,1.0,0.49899,1373.15
208.594,1.0,0.50114,1373.15
208.39,1.0,0.50276,1373.15
208.244,1.0,0.50487,1373.15
208.166,1.0,0.50701,1373.15
208.244,1.0,0.50914,1373.15
208.344,1.0,0.51083,1373.15
208.606,1.0,0.51305,1373.15
208.942,1.0,0.51475,1373.15
209.134,1.0,0.51702,1373.15
209.318,1.0,0.51928,1373.15
209.442,1.0,0.52104,1373.15
209.318,1.0,0.52271,1373.15
209.138,1.0,0.52499,1373.15
208.888,1.0,0.52724,1373.15
208.746,1.0,0.52898,1373.15
208.572,1.0,0.53118,1373.15
208.578,1.0,0.53293,1373.15
208.488,1.0,0.53516,1373.15
208.26,1.0,0.53683,1373.15
207.922,1.0,0.53905,1373.15
207.608,1.0,0.54072,1373.15
207.3,1.0,0.54286,1373.15
207.21,1.0,0.54507,1373.15
207.108,1.0,0.54724,1373.15
207.144,1.0,0.54889,1373.15
207.148,1.0,0.55117,1373.15
207.218,1.0,0.55277,1373.15
207.478,1.0,0.55494,1373.15
207.704,1.0,0.55727,1373.15
207.94,1.0,0.55886,1373.15
208.258,1.0,0.56124,1373.15
208.448,1.0,0.56298,1373.15
208.478,1.0,0.56486,1373.15
208.184,1.0,0.56718,1373.15
207.7,1.0,0.56881,1373.15
207.028,1.0,0.57106,1373.15
206.372,1.0,0.57329,1373.15
206.116,1.0,0.57482,1373.15
205.81,1.0,0.57705,1373.15
205.68,1.0,0.57912,1373.15
205.778,1.0,0.58085,1373.15
205.734,1.0,0.58302,1373.15
205.634,1.0,0.58524,1373.15
205.436,1.0,0.58683,1373.15
205.388,1.0,0.58903,1373.15
205.412,1.0,0.59124,1373.15
205.496,1.0,0.59281,1373.15
205.618,1.0,0.59496,1373.15
205.584,1.0,0.59727,1373.15
205.57,1.0,0.59895,1373.15
205.342,1.0,0.60114,1373.15
205.14,1.0,0.60285,1373.15
205.09,1.0,0.6051,1373.15
205.122,1.0,0.60725,1373.15
205.134,1.0,0.60887,1373.15
205.066,1.0,0.61112,1373.15
205.124,1.0,0.61278,1373.15
205.162,1.0,0.61497,1373.15
205.138,1.0,0.61725,1373.15
204.94,1.0,0.61896,1373.15
204.538,1.0,0.62113,1373.15
204.22,1.0,0.62287,1373.15
204.028,1.0,0.62506,1373.15
203.904,1.0,0.62719,1373.15
203.968,1.0,0.62882,1373.15
203.87,1.0,0.63104,1373.15
203.742,1.0,0.63322,1373.15
203.728,1.0,0.63479,1373.15
203.828,1.0,0.63709,1373.15
203.924,1.0,0.63923,1373.15
203.79,1.0,0.64102,1373.15
203.756,1.0,0.6432,1373.15
203.856,1.0,0.64489,1373.15
203.89,1.0,0.64714,1373.15
203.902,1.0,0.64881,1373.15
203.834,1.0,0.65106,1373.15
203.748,1.0,0.65275,1373.15
203.704,1.0,0.65504,1373.15
203.612,1.0,0.65723,1373.15
203.538,1.0,0.65897,1373.15
203.36,1.0,0.66121,1373.15
203.318,1.0,0.66292,1373.15
202.974,1.0,0.66516,1373.15
202.622,1.0,0.66673,1373.15
202.358,1.0,0.6689,1373.15
202.306,1.0,0.67108,1373.15
202.304,1.0,0.67278,1373.15
202.252,1.0,0.67502,1373.15
202.112,1.0,0.67719,1373.15
202.18,1.0,0.67887,1373.15
202.214,1.0,0.68112,1373.15
202.384,1.0,0.68273,1373.15
202.518,1.0,0.68497,1373.15
202.512,1.0,0.68726,1373.15
202.386,1.0,0.6889,1373.15
202.216,1.0,0.69121,1373.15
202.108,1.0,0.6929,1373.15
201.826,1.0,0.69509,1373.15
201.642,1.0,0.69675,1373.15
201.448,1.0,0.69902,1373.15
201.172,1.0,0.70114,1373.15
200.924,1.0,0.70329,1373.15
200.73,1.0,0.70487,1373.15
200.664,1.0,0.707,1373.15
200.608,1.0,0.70921,1373.15
200.602,1.0,0.71084,1373.15
200.584,1.0,0.71303,1373.15
200.574,1.0,0.71517,1373.15
200.59,1.0,0.71688,1373.15
200.412,1.0,0.71911,1373.15
200.16,1.0,0.72115,1373.15
199.952,1.0,0.72279,1373.15
199.946,1.0,0.72485,1373.15
200.124,1.0,0.72701,1373.15
200.394,1.0,0.72916,1373.15
200.578,1.0,0.7309,1373.15
200.698,1.0,0.7332,1373.15
200.758,1.0,0.73484,1373.15
200.6,1.0,0.73712,1373.15
200.352,1.0,0.73876,1373.15
200.13,1.0,0.74095,1373.15
200.176,1.0,0.74316,1373.15
200.314,1.0,0.74476,1373.15
200.48,1.0,0.74699,1373.15
200.514,1.0,0.7492,1373.15
200.494,1.0,0.75091,1373.15
200.422,1.0,0.75316,1373.15
200.356,1.0,0.75491,1373.15
200.402,1.0,0.75718,1373.15
200.38,1.0,0.75874,1373.15
200.282,1.0,0.76107,1373.15
200.056,1.0,0.76325,1373.15
199.914,1.0,0.76482,1373.15
199.718,1.0,0.76712,1373.15
199.64,1.0,0.7692,1373.15
199.666,1.0,0.77091,1373.15
199.632,1.0,0.77318,1373.15
199.516,1.0,0.77482,1373.15
199.586,1.0,0.77704,1373.15
199.736,1.0,0.77927,1373.15
199.842,1.0,0.78092,1373.15
199.794,1.0,0.78317,1373.15
199.736,1.0,0.78477,1373.15
199.612,1.0,0.787,1373.15
199.524,1.0,0.78924,1373.15
199.416,1.0,0.79091,1373.15
199.394,1.0,0.79313,1373.15
199.308,1.0,0.79482,1373.15
199.134,1.0,0.79701,1373.15
198.964,1.0,0.79918,1373.15
198.958,1.0,0.80082,1373.15
199.002,1.0,0.80303,1373.15
198.962,1.0,0.80513,1373.15
198.822,1.0,0.80682,1373.15
198.556,1.0,0.80903,1373.15
198.25,1.0,0.81113,1373.15
198.138,1.0,0.81283,1373.15
198.26,1.0,0.81499,1373.15
198.502,1.0,0.81714,1373.15
198.736,1.0,0.81878,1373.15
198.896,1.0,0.82094,1373.15
199.052,1.0,0.82324,1373.15
199.126,1.0,0.82486,1373.15
199.068,1.0,0.82718,1373.15
198.79,1.0,0.82881,1373.15
198.47,1.0,0.83099,1373.15
198.172,1.0,0.83307,1373.15
198.052,1.0,0.83522,1373.15
198.094,1.0,0.83688,1373.15
198.058,1.0,0.83907,1373.15
197.968,1.0,0.84114,1373.15
197.986,1.0,0.84234,1373.15
197.954,1.0,0.84407,1373.15
197.916,1.0,0.84619,1373.15
197.896,1.0,0.84839,1373.15
197.834,1.0,0.85057,1373.15
197.738,1.0,0.85262,1373.15
197.596,1.0,0.85468,1373.15
197.422,1.0,0.85693,1373.15
197.128,1.0,0.85899,1373.15
10.8214,1.0,0.00102,1423.15
17.5516,1.0,0.00289,1423.15
27.9048,1.0,0.005,1423.15
37.387,1.0,0.007,1423.15
49.6372,1.0,0.00908,1423.15
63.7004,1.0,0.01112,1423.15
81.3046,1.0,0.01313,1423.15
94.3364,1.0,0.01479,1423.15
114.704,1.0,0.0171,1423.15
126.828,1.0,0.01923,1423.15
132.988,1.0,0.02099,1423.15
136.1,1.0,0.0229,1423.15
137.06,1.0,0.02482,1423.15
134.684,1.0,0.02722,1423.15
131.77,1.0,0.02893,1423.15
128.88,1.0,0.03105,1423.15
126.0,1.0,0.03307,1423.15
123.736,1.0,0.03489,1423.15
124.376,1.0,0.0369,1423.15
125.702,1.0,0.03917,1423.15
127.79,1.0,0.04102,1423.15
129.932,1.0,0.04293,1423.15
131.358,1.0,0.0451,1423.15
133.394,1.0,0.04708,1423.15
134.802,1.0,0.04884,1423.15
135.608,1.0,0.05112,1423.15
137.45,1.0,0.05281,1423.15
138.372,1.0,0.05498,1423.15
139.218,1.0,0.05722,1423.15
140.548,1.0,0.05905,1423.15
140.722,1.0,0.06116,1423.15
141.754,1.0,0.0631,1423.15
143.014,1.0,0.06483,1423.15
144.022,1.0,0.06708,1423.15
144.624,1.0,0.0689,1423.15
146.654,1.0,0.07111,1423.15
147.098,1.0,0.07285,1423.15
147.732,1.0,0.07515,1423.15
148.768,1.0,0.07697,1423.15
148.764,1.0,0.07899,1423.15
149.742,1.0,0.08106,1423.15
150.71,1.0,0.0832,1423.15
150.93,1.0,0.08497,1423.15
151.43,1.0,0.08722,1423.15
152.858,1.0,0.08896,1423.15
154.034,1.0,0.09118,1423.15
155.06,1.0,0.09312,1423.15
156.534,1.0,0.09505,1423.15
156.932,1.0,0.09687,1423.15
157.188,1.0,0.09913,1423.15
