Strain,Strain_rate,Stress,Temperature
0.42908,0.5,286.548,1273.15
0.5912,0.5,197.772,1373.15
0.53083,0.01,126.512,1273.15
0.23528,1.0,283.476,1273.15
0.82105,0.01,58.8632,1423.15
0.159,0.5,261.586,1293.15
0.87495,0.5,264.486,1293.15
0.71315,0.5,379.354,1173.15
0.52886,0.01,100.1696,1323.15
0.22322,1.0,236.914,1323.15
0.21509,0.5,263.882,1293.15
0.73491,1.0,267.824,1273.15
0.46099,1.0,209.716,1373.15
0.22286,1.0,204.112,1373.15
0.48303,0.01,321.77,1123.15
0.72504,0.01,116.882,1273.15
0.3888,0.5,289.388,1273.15
0.14689,0.01,91.2764,1373.15
0.57314,0.01,270.41,1173.15
0.74697,1.0,168.35,1423.15
0.24302,1.0,282.932,1273.15
0.55651,0.1,116.338,1423.15
0.61695,0.01,287.94,1123.15
0.259,0.5,224.126,1323.15
0.55295,0.01,169.054,1223.15
0.23496,0.1,153.392,1323.15
0.42094,0.1,529.14,1123.15
0.47887,0.01,102.56,1323.15
0.77678,0.01,252.568,1173.15
0.84294,0.01,58.8286,1423.15
0.29516,0.5,162.482,1423.15
0.73307,0.5,163.316,1423.15
0.35881,0.01,87.9816,1373.15
0.52877,1.0,240.736,1323.15
0.82897,0.01,114.176,1273.15
0.56113,0.5,168.53,1423.15
0.69909,0.01,256.28,1173.15
0.69311,0.5,326.184,1223.15
0.61285,0.5,386.714,1173.15
0.71909,1.0,390.32,1173.15
0.44906,0.01,83.4838,1373.15
0.47693,1.0,339.816,1223.15
0.20925,1.0,281.966,1273.15
0.78482,0.01,252.004,1173.15
0.28896,0.1,176.328,1273.15
0.16306,1.0,232.28,1323.15
0.42309,0.01,339.444,1123.15
0.27103,0.1,257.424,1223.15
0.55677,1.0,173.936,1423.15
0.50686,1.0,492.41,1073.15
0.76694,1.0,229.192,1323.15
0.68108,0.01,274.804,1123.15
0.76273,0.1,108.268,1423.15
0.46488,0.01,326.05,1123.15
0.44293,0.01,178.194,1223.15
0.25095,0.01,141.102,1273.15
0.1591,0.01,137.156,1273.15
0.21891,0.5,219.874,1323.15
0.85656,0.5,263.182,1293.15
0.84709,0.1,145.918,1273.15
0.28319,0.01,381.952,1123.15
0.63687,0.5,230.838,1323.15
0.37731,0.1,173.934,1273.15
0.56757,0.1,165.184,1273.15
0.2012,0.01,187.004,1223.15
0.64923,0.1,238.076,1223.15
0.40105,1.0,211.16,1373.15
0.37309,0.1,151.524,1323.15
0.75297,0.01,116.578,1273.15
0.86088,0.5,194.128,1373.15
0.22295,0.1,153.756,1323.15
0.3233,0.5,267.51,1293.15
0.47323,0.01,82.2994,1373.15
0.80865,0.5,325.974,1223.15
0.49304,0.5,255.266,1293.15
0.47918,0.01,175.134,1223.15
0.39875,0.1,249.598,1223.15
0.72907,0.1,236.04,1223.15
0.61899,0.1,334.086,1173.15
0.27279,0.01,384.526,1123.15
0.40704,1.0,450.996,1173.15
0.58086,1.0,413.41,1173.15
0.147,0.01,135.348,1273.15
0.16091,0.5,292.538,1273.15
0.77273,0.01,152.244,1223.15
0.87117,0.01,246.19,1173.15
0.55077,1.0,420.4,1173.15
0.54326,1.0,174.136,1423.15
0.29678,0.5,546.004,1123.15
0.32296,1.0,286.67,1273.15
0.18708,1.0,643.194,1073.15
0.12694,0.1,596.79,1123.15
0.37296,1.0,210.852,1373.15
0.68276,0.5,327.438,1223.15
0.71515,0.5,250.47,1293.15
0.47724,0.01,283.214,1173.15
0.60893,0.01,289.67,1123.15
0.3973,0.5,230.742,1323.15
0.73313,0.5,253.102,1293.15
0.3051,0.01,372.958,1123.15
0.38108,1.0,243.152,1323.15
0.25705,0.5,191.066,1373.15
0.69515,1.0,437.928,1073.15
0.40898,0.1,250.968,1223.15
0.5749,0.5,332.674,1223.15
0.89906,0.01,245.022,1173.15
0.17512,1.0,233.676,1323.15
0.55727,1.0,239.66,1323.15
0.48721,1.0,338.11,1223.15
0.72908,0.1,450.136,1123.15
0.82292,0.01,69.1066,1373.15
0.26904,0.5,190.098,1373.15
0.33289,0.01,366.92,1123.15
0.23323,0.5,451.888,1173.15
0.66502,0.01,92.7914,1323.15
0.62305,1.0,272.716,1273.15
0.82319,0.5,160.55,1423.15
0.79875,1.0,308.816,1223.15
0.67081,0.01,60.7572,1423.15
0.61506,0.1,113.384,1423.15
0.73308,0.5,272.844,1273.15
0.72478,0.01,60.3218,1423.15
0.57289,1.0,467.312,1073.15
0.15481,1.0,231.228,1323.15
0.65101,0.1,465.344,1123.15
0.60663,0.1,141.756,1323.15
0.87117,0.1,132.518,1323.15
0.15094,0.01,106.862,1323.15
0.42691,0.5,286.794,1273.15
0.64262,0.5,197.052,1373.15
0.73707,0.5,228.874,1323.15
